date,district,cases
2022-08-15,Rahim Yar Khan,206
2022-08-16,Rahim Yar Khan,194
2022-08-17,Rahim Yar Khan,229
2022-08-18,Rahim Yar Khan,206
2022-08-19,Rahim Yar Khan,200
2022-08-20,Rahim Yar Khan,205
2022-08-21,Rahim Yar Khan,199
2022-08-22,Rahim Yar Khan,190
2022-08-23,Rahim Yar Khan,167
2022-08-24,Rahim Yar Khan,132
2022-08-25,Rahim Yar Khan,168
2022-08-26,Rahim Yar Khan,170
2022-08-27,Rahim Yar Khan,212
2022-08-28,Rahim Yar Khan,171
2022-08-29,Rahim Yar Khan,160
2022-08-30,Rahim Yar Khan,202
2022-08-31,Rahim Yar Khan,175
2022-09-01,Rahim Yar Khan,205
2022-09-02,Rahim Yar Khan,185
2022-09-03,Rahim Yar Khan,236
2022-09-04,Rahim Yar Khan,201
2022-09-05,Rahim Yar Khan,207
2022-09-06,Rahim Yar Khan,231
2022-09-07,Rahim Yar Khan,211
2022-09-08,Rahim Yar Khan,194
2022-09-09,Rahim Yar Khan,228
2022-09-10,Rahim Yar Khan,190
2022-09-11,Rahim Yar Khan,214
2022-09-12,Rahim Yar Khan,203
2022-09-13,Rahim Yar Khan,207
2022-09-14,Rahim Yar Khan,234
2022-09-15,Rahim Yar Khan,239
2022-09-16,Rahim Yar Khan,208
2022-09-17,Rahim Yar Khan,160
2022-09-18,Rahim Yar Khan,189
2022-09-19,Rahim Yar Khan,205
2022-09-20,Rahim Yar Khan,185
2022-09-21,Rahim Yar Khan,180
2022-09-22,Rahim Yar Khan,205
2022-09-23,Rahim Yar Khan,175
2022-09-24,Rahim Yar Khan,195
2022-09-25,Rahim Yar Khan,188
2022-09-26,Rahim Yar Khan,216
2022-09-27,Rahim Yar Khan,216
2022-09-28,Rahim Yar Khan,212
2022-09-29,Rahim Yar Khan,182
2022-09-30,Rahim Yar Khan,190
2022-10-01,Rahim Yar Khan,179
2022-10-02,Rahim Yar Khan,181
2022-10-03,Rahim Yar Khan,146
2022-10-04,Rahim Yar Khan,184
2022-10-05,Rahim Yar Khan,185
2022-10-06,Rahim Yar Khan,180
2022-10-07,Rahim Yar Khan,173
2022-10-08,Rahim Yar Khan,195
2022-10-09,Rahim Yar Khan,196
2022-10-10,Rahim Yar Khan,192
2022-10-11,Rahim Yar Khan,146
2022-10-12,Rahim Yar Khan,175
2022-10-13,Rahim Yar Khan,216
2022-10-14,Rahim Yar Khan,174
2022-10-15,Rahim Yar Khan,161
2022-10-16,Rahim Yar Khan,185
2022-10-17,Rahim Yar Khan,180
2022-10-18,Rahim Yar Khan,175
2022-10-19,Rahim Yar Khan,191
2022-10-20,Rahim Yar Khan,145
2022-10-21,Rahim Yar Khan,183
2022-10-22,Rahim Yar Khan,158
2022-10-23,Rahim Yar Khan,171
2022-10-24,Rahim Yar Khan,160
2022-10-25,Rahim Yar Khan,174
2022-10-26,Rahim Yar Khan,164
2022-10-27,Rahim Yar Khan,150
2022-10-28,Rahim Yar Khan,140
2022-10-29,Rahim Yar Khan,168
2022-10-30,Rahim Yar Khan,193
2022-10-31,Rahim Yar Khan,158
2022-11-01,Rahim Yar Khan,102
2022-11-02,Rahim Yar Khan,109
2022-11-03,Rahim Yar Khan,109
2022-11-04,Rahim Yar Khan,111
2022-11-05,Rahim Yar Khan,131
2022-11-06,Rahim Yar Khan,119
2022-11-07,Rahim Yar Khan,120
2022-11-08,Rahim Yar Khan,133
2022-11-09,Rahim Yar Khan,112
2022-11-10,Rahim Yar Khan,134
2022-11-11,Rahim Yar Khan,131
2022-11-12,Rahim Yar Khan,100
2022-11-13,Rahim Yar Khan,104
2022-11-14,Rahim Yar Khan,112
2022-11-15,Rahim Yar Khan,100
2022-11-16,Rahim Yar Khan,102
2022-11-17,Rahim Yar Khan,120
2022-11-18,Rahim Yar Khan,114
2022-11-19,Rahim Yar Khan,132
2022-11-20,Rahim Yar Khan,135
2022-11-21,Rahim Yar Khan,117
2022-11-22,Rahim Yar Khan,141
2022-11-23,Rahim Yar Khan,124
2022-11-24,Rahim Yar Khan,116
2022-11-25,Rahim Yar Khan,111
2022-11-26,Rahim Yar Khan,76
2022-11-27,Rahim Yar Khan,144
2022-11-28,Rahim Yar Khan,117
2022-11-29,Rahim Yar Khan,91
2022-11-30,Rahim Yar Khan,123
2022-12-01,Rahim Yar Khan,57
2022-12-02,Rahim Yar Khan,62
2022-12-03,Rahim Yar Khan,65
2022-12-04,Rahim Yar Khan,74
2022-12-05,Rahim Yar Khan,68
2022-12-06,Rahim Yar Khan,72
2022-12-07,Rahim Yar Khan,73
2022-12-08,Rahim Yar Khan,72
2022-12-09,Rahim Yar Khan,66
2022-12-10,Rahim Yar Khan,74
2022-12-11,Rahim Yar Khan,58
2022-12-12,Rahim Yar Khan,62
2022-12-13,Rahim Yar Khan,56
2022-12-14,Rahim Yar Khan,70
2022-12-15,Rahim Yar Khan,61
2022-12-16,Rahim Yar Khan,68
2022-12-17,Rahim Yar Khan,68
2022-12-18,Rahim Yar Khan,76
2022-12-19,Rahim Yar Khan,76
2022-12-20,Rahim Yar Khan,53
2022-12-21,Rahim Yar Khan,57
2022-12-22,Rahim Yar Khan,45
2022-12-23,Rahim Yar Khan,46
2022-12-24,Rahim Yar Khan,52
2022-12-25,Rahim Yar Khan,57
2022-12-26,Rahim Yar Khan,61
2022-12-27,Rahim Yar Khan,59
2022-12-28,Rahim Yar Khan,67
2022-12-29,Rahim Yar Khan,59
2022-12-30,Rahim Yar Khan,44
2022-12-31,Rahim Yar Khan,60
2023-01-01,Rahim Yar Khan,51
2023-01-02,Rahim Yar Khan,64
2023-01-03,Rahim Yar Khan,57
2023-01-04,Rahim Yar Khan,57
2023-01-05,Rahim Yar Khan,60
2023-01-06,Rahim Yar Khan,64
2023-01-07,Rahim Yar Khan,55
2023-01-08,Rahim Yar Khan,56
2023-01-09,Rahim Yar Khan,56
2023-01-10,Rahim Yar Khan,53
2023-01-11,Rahim Yar Khan,44
2023-01-12,Rahim Yar Khan,45
2023-01-13,Rahim Yar Khan,43
2023-01-14,Rahim Yar Khan,43
2023-01-15,Rahim Yar Khan,50
2023-01-16,Rahim Yar Khan,55
2023-01-17,Rahim Yar Khan,58
2023-01-18,Rahim Yar Khan,63
2023-01-19,Rahim Yar Khan,52
2023-01-20,Rahim Yar Khan,48
2023-01-21,Rahim Yar Khan,48
2023-01-22,Rahim Yar Khan,68
2023-01-23,Rahim Yar Khan,48
2023-01-24,Rahim Yar Khan,43
2023-01-25,Rahim Yar Khan,38
2023-01-26,Rahim Yar Khan,35
2023-01-27,Rahim Yar Khan,47
2023-01-28,Rahim Yar Khan,42
2023-01-29,Rahim Yar Khan,55
2023-01-30,Rahim Yar Khan,59
2023-01-31,Rahim Yar Khan,57
2023-02-01,Rahim Yar Khan,49
2023-02-02,Rahim Yar Khan,63
2023-02-03,Rahim Yar Khan,40
2023-02-04,Rahim Yar Khan,65
2023-02-05,Rahim Yar Khan,45
2023-02-06,Rahim Yar Khan,49
2023-02-07,Rahim Yar Khan,46
2023-02-08,Rahim Yar Khan,42
2023-02-09,Rahim Yar Khan,46
2023-02-10,Rahim Yar Khan,50
2023-02-11,Rahim Yar Khan,27
2023-02-12,Rahim Yar Khan,55
2023-02-13,Rahim Yar Khan,50
2023-02-14,Rahim Yar Khan,42
2023-02-15,Rahim Yar Khan,45
2023-02-16,Rahim Yar Khan,54
2023-02-17,Rahim Yar Khan,41
2023-02-18,Rahim Yar Khan,32
2023-02-19,Rahim Yar Khan,43
2023-02-20,Rahim Yar Khan,44
2023-02-21,Rahim Yar Khan,48
2023-02-22,Rahim Yar Khan,44
2023-02-23,Rahim Yar Khan,43
2023-02-24,Rahim Yar Khan,49
2023-02-25,Rahim Yar Khan,44
2023-02-26,Rahim Yar Khan,35
2023-02-27,Rahim Yar Khan,59
2023-02-28,Rahim Yar Khan,30
2023-03-01,Rahim Yar Khan,47
2023-03-02,Rahim Yar Khan,46
2023-03-03,Rahim Yar Khan,53
2023-03-04,Rahim Yar Khan,47
2023-03-05,Rahim Yar Khan,40
2023-03-06,Rahim Yar Khan,42
2023-03-07,Rahim Yar Khan,32
2023-03-08,Rahim Yar Khan,36
2023-03-09,Rahim Yar Khan,37
2023-03-10,Rahim Yar Khan,47
2023-03-11,Rahim Yar Khan,39
2023-03-12,Rahim Yar Khan,48
2023-03-13,Rahim Yar Khan,48
2023-03-14,Rahim Yar Khan,39
2023-03-15,Rahim Yar Khan,50
2023-03-16,Rahim Yar Khan,51
2023-03-17,Rahim Yar Khan,41
2023-03-18,Rahim Yar Khan,39
2023-03-19,Rahim Yar Khan,41
2023-03-20,Rahim Yar Khan,44
2023-03-21,Rahim Yar Khan,52
2023-03-22,Rahim Yar Khan,31
2023-03-23,Rahim Yar Khan,27
2023-03-24,Rahim Yar Khan,38
2023-03-25,Rahim Yar Khan,45
2023-03-26,Rahim Yar Khan,56
2023-03-27,Rahim Yar Khan,43
2023-03-28,Rahim Yar Khan,55
2023-03-29,Rahim Yar Khan,40
2023-03-30,Rahim Yar Khan,47
2023-03-31,Rahim Yar Khan,47
2023-04-01,Rahim Yar Khan,73
2023-04-02,Rahim Yar Khan,73
2023-04-03,Rahim Yar Khan,83
2023-04-04,Rahim Yar Khan,79
2023-04-05,Rahim Yar Khan,81
2023-04-06,Rahim Yar Khan,84
2023-04-07,Rahim Yar Khan,105
2023-04-08,Rahim Yar Khan,80
2023-04-09,Rahim Yar Khan,86
2023-04-10,Rahim Yar Khan,98
2023-04-11,Rahim Yar Khan,84
2023-04-12,Rahim Yar Khan,87
2023-04-13,Rahim Yar Khan,81
2023-04-14,Rahim Yar Khan,84
2023-04-15,Rahim Yar Khan,87
2023-04-16,Rahim Yar Khan,55
2023-04-17,Rahim Yar Khan,93
2023-04-18,Rahim Yar Khan,103
2023-04-19,Rahim Yar Khan,76
2023-04-20,Rahim Yar Khan,95
2023-04-21,Rahim Yar Khan,115
2023-04-22,Rahim Yar Khan,84
2023-04-23,Rahim Yar Khan,125
2023-04-24,Rahim Yar Khan,95
2023-04-25,Rahim Yar Khan,96
2023-04-26,Rahim Yar Khan,109
2023-04-27,Rahim Yar Khan,87
2023-04-28,Rahim Yar Khan,102
2023-04-29,Rahim Yar Khan,86
2023-04-30,Rahim Yar Khan,96
2023-05-01,Rahim Yar Khan,95
2023-05-02,Rahim Yar Khan,84
2023-05-03,Rahim Yar Khan,80
2023-05-04,Rahim Yar Khan,111
2023-05-05,Rahim Yar Khan,78
2023-05-06,Rahim Yar Khan,107
2023-05-07,Rahim Yar Khan,108
2023-05-08,Rahim Yar Khan,103
2023-05-09,Rahim Yar Khan,111
2023-05-10,Rahim Yar Khan,81
2023-05-11,Rahim Yar Khan,109
2023-05-12,Rahim Yar Khan,100
2023-05-13,Rahim Yar Khan,104
2023-05-14,Rahim Yar Khan,107
2023-05-15,Rahim Yar Khan,95
2023-05-16,Rahim Yar Khan,122
2023-05-17,Rahim Yar Khan,103
2023-05-18,Rahim Yar Khan,104
2023-05-19,Rahim Yar Khan,137
2023-05-20,Rahim Yar Khan,103
2023-05-21,Rahim Yar Khan,94
2023-05-22,Rahim Yar Khan,113
2023-05-23,Rahim Yar Khan,106
2023-05-24,Rahim Yar Khan,133
2023-05-25,Rahim Yar Khan,108
2023-05-26,Rahim Yar Khan,117
2023-05-27,Rahim Yar Khan,116
2023-05-28,Rahim Yar Khan,111
2023-05-29,Rahim Yar Khan,139
2023-05-30,Rahim Yar Khan,98
2023-05-31,Rahim Yar Khan,101
2023-06-01,Rahim Yar Khan,75
2023-06-02,Rahim Yar Khan,81
2023-06-03,Rahim Yar Khan,105
2023-06-04,Rahim Yar Khan,90
2023-06-05,Rahim Yar Khan,125
2023-06-06,Rahim Yar Khan,78
2023-06-07,Rahim Yar Khan,97
2023-06-08,Rahim Yar Khan,70
2023-06-09,Rahim Yar Khan,104
2023-06-10,Rahim Yar Khan,91
2023-06-11,Rahim Yar Khan,97
2023-06-12,Rahim Yar Khan,98
2023-06-13,Rahim Yar Khan,113
2023-06-14,Rahim Yar Khan,73
2023-06-15,Rahim Yar Khan,99
2023-06-16,Rahim Yar Khan,101
2023-06-17,Rahim Yar Khan,65
2023-06-18,Rahim Yar Khan,91
2023-06-19,Rahim Yar Khan,89
2023-06-20,Rahim Yar Khan,100
2023-06-21,Rahim Yar Khan,95
2023-06-22,Rahim Yar Khan,101
2023-06-23,Rahim Yar Khan,100
2023-06-24,Rahim Yar Khan,91
2023-06-25,Rahim Yar Khan,91
2023-06-26,Rahim Yar Khan,99
2023-06-27,Rahim Yar Khan,99
2023-06-28,Rahim Yar Khan,103
2023-06-30,Rahim Yar Khan,96
2023-07-01,Rahim Yar Khan,146
2023-07-02,Rahim Yar Khan,137
2023-07-03,Rahim Yar Khan,122
2023-07-04,Rahim Yar Khan,134
2023-07-05,Rahim Yar Khan,125
2023-07-06,Rahim Yar Khan,145
2023-07-07,Rahim Yar Khan,128
2023-07-08,Rahim Yar Khan,147
2023-07-09,Rahim Yar Khan,114
2023-07-10,Rahim Yar Khan,123
2023-07-11,Rahim Yar Khan,114
2023-07-12,Rahim Yar Khan,109
2023-07-13,Rahim Yar Khan,126
2023-07-14,Rahim Yar Khan,131
2023-07-15,Rahim Yar Khan,114
2023-07-16,Rahim Yar Khan,112
2023-07-17,Rahim Yar Khan,131
2023-07-18,Rahim Yar Khan,156
2023-07-19,Rahim Yar Khan,131
2023-07-20,Rahim Yar Khan,136
2023-07-21,Rahim Yar Khan,111
2023-07-22,Rahim Yar Khan,93
2023-07-23,Rahim Yar Khan,100
2023-07-24,Rahim Yar Khan,121
2023-07-25,Rahim Yar Khan,118
2023-07-26,Rahim Yar Khan,117
2023-07-27,Rahim Yar Khan,127
2023-07-28,Rahim Yar Khan,109
2023-07-29,Rahim Yar Khan,134
2023-07-30,Rahim Yar Khan,116
2023-07-31,Rahim Yar Khan,117
2023-08-01,Rahim Yar Khan,259
2023-08-02,Rahim Yar Khan,187
2023-08-03,Rahim Yar Khan,188
2023-08-04,Rahim Yar Khan,207
2023-08-05,Rahim Yar Khan,185
2023-08-06,Rahim Yar Khan,180
2023-08-07,Rahim Yar Khan,212
2023-08-08,Rahim Yar Khan,184
2023-08-09,Rahim Yar Khan,209
2023-08-10,Rahim Yar Khan,137
2023-08-11,Rahim Yar Khan,181
2023-08-12,Rahim Yar Khan,206
2023-08-13,Rahim Yar Khan,159
2023-08-14,Rahim Yar Khan,195
2023-08-15,Rahim Yar Khan,193
2023-08-16,Rahim Yar Khan,189
2023-08-17,Rahim Yar Khan,172
2023-08-18,Rahim Yar Khan,198
2023-08-19,Rahim Yar Khan,200
2023-08-20,Rahim Yar Khan,150
2023-08-21,Rahim Yar Khan,224
2023-08-22,Rahim Yar Khan,235
2023-08-23,Rahim Yar Khan,227
2023-08-24,Rahim Yar Khan,181
2023-08-25,Rahim Yar Khan,190
2023-08-26,Rahim Yar Khan,159
2023-08-27,Rahim Yar Khan,188
2023-08-28,Rahim Yar Khan,172
2023-08-29,Rahim Yar Khan,213
2023-08-30,Rahim Yar Khan,215
2023-08-31,Rahim Yar Khan,183
2023-09-01,Rahim Yar Khan,153
2023-09-02,Rahim Yar Khan,170
2023-09-03,Rahim Yar Khan,176
2023-09-04,Rahim Yar Khan,157
2023-09-05,Rahim Yar Khan,194
2023-09-06,Rahim Yar Khan,191
2023-09-07,Rahim Yar Khan,181
2023-09-08,Rahim Yar Khan,178
2023-09-09,Rahim Yar Khan,170
2023-09-10,Rahim Yar Khan,173
2023-09-11,Rahim Yar Khan,183
2023-09-12,Rahim Yar Khan,181
2023-09-13,Rahim Yar Khan,193
2023-09-14,Rahim Yar Khan,200
2023-09-15,Rahim Yar Khan,173
2023-09-16,Rahim Yar Khan,187
2023-09-17,Rahim Yar Khan,174
2023-09-18,Rahim Yar Khan,164
2023-09-19,Rahim Yar Khan,164
2023-09-20,Rahim Yar Khan,200
2023-09-21,Rahim Yar Khan,193
2023-09-22,Rahim Yar Khan,205
2023-09-23,Rahim Yar Khan,161
2023-09-24,Rahim Yar Khan,181
2023-09-25,Rahim Yar Khan,175
2023-09-26,Rahim Yar Khan,226
2023-09-27,Rahim Yar Khan,199
2023-09-28,Rahim Yar Khan,191
2023-09-29,Rahim Yar Khan,209
2023-09-30,Rahim Yar Khan,218
2023-10-01,Rahim Yar Khan,191
2023-10-02,Rahim Yar Khan,181
2023-10-03,Rahim Yar Khan,156
2023-10-04,Rahim Yar Khan,158
2023-10-05,Rahim Yar Khan,167
2023-10-06,Rahim Yar Khan,155
2023-10-07,Rahim Yar Khan,177
2023-10-08,Rahim Yar Khan,182
2023-10-09,Rahim Yar Khan,167
2023-10-10,Rahim Yar Khan,184
2023-10-11,Rahim Yar Khan,157
2023-10-12,Rahim Yar Khan,208
2023-10-13,Rahim Yar Khan,192
2023-10-14,Rahim Yar Khan,177
2023-10-15,Rahim Yar Khan,140
2023-10-16,Rahim Yar Khan,149
2023-10-17,Rahim Yar Khan,140
2023-10-18,Rahim Yar Khan,206
2023-10-19,Rahim Yar Khan,200
2023-10-20,Rahim Yar Khan,136
2023-10-21,Rahim Yar Khan,187
2023-10-22,Rahim Yar Khan,173
2023-10-23,Rahim Yar Khan,163
2023-10-24,Rahim Yar Khan,192
2023-10-25,Rahim Yar Khan,235
2023-10-26,Rahim Yar Khan,168
2023-10-27,Rahim Yar Khan,219
2023-10-28,Rahim Yar Khan,205
2023-10-29,Rahim Yar Khan,189
2023-10-30,Rahim Yar Khan,176
2023-10-31,Rahim Yar Khan,202
2023-11-01,Rahim Yar Khan,122
2023-11-02,Rahim Yar Khan,87
2023-11-03,Rahim Yar Khan,98
2023-11-04,Rahim Yar Khan,125
2023-11-05,Rahim Yar Khan,100
2023-11-06,Rahim Yar Khan,109
2023-11-07,Rahim Yar Khan,115
2023-11-08,Rahim Yar Khan,142
2023-11-09,Rahim Yar Khan,115
2023-11-10,Rahim Yar Khan,97
2023-11-11,Rahim Yar Khan,96
2023-11-12,Rahim Yar Khan,93
2023-11-13,Rahim Yar Khan,115
2023-11-14,Rahim Yar Khan,117
2023-11-15,Rahim Yar Khan,106
2023-11-16,Rahim Yar Khan,107
2023-11-17,Rahim Yar Khan,130
2023-11-18,Rahim Yar Khan,101
2023-11-19,Rahim Yar Khan,117
2023-11-20,Rahim Yar Khan,123
2023-11-21,Rahim Yar Khan,116
2023-11-22,Rahim Yar Khan,135
2023-11-23,Rahim Yar Khan,124
2023-11-24,Rahim Yar Khan,103
2023-11-25,Rahim Yar Khan,102
2023-11-26,Rahim Yar Khan,124
2023-11-27,Rahim Yar Khan,123
2023-11-28,Rahim Yar Khan,107
2023-11-29,Rahim Yar Khan,109
2023-11-30,Rahim Yar Khan,118
2023-12-01,Rahim Yar Khan,70
2023-12-02,Rahim Yar Khan,64
2023-12-03,Rahim Yar Khan,79
2023-12-04,Rahim Yar Khan,62
2023-12-05,Rahim Yar Khan,76
2023-12-06,Rahim Yar Khan,75
2023-12-07,Rahim Yar Khan,67
2023-12-08,Rahim Yar Khan,82
2023-12-09,Rahim Yar Khan,72
2023-12-10,Rahim Yar Khan,62
2023-12-11,Rahim Yar Khan,71
2023-12-12,Rahim Yar Khan,58
2023-12-13,Rahim Yar Khan,61
2023-12-14,Rahim Yar Khan,57
2023-12-15,Rahim Yar Khan,53
2023-12-16,Rahim Yar Khan,55
2023-12-17,Rahim Yar Khan,57
2023-12-18,Rahim Yar Khan,64
2023-12-19,Rahim Yar Khan,57
2023-12-20,Rahim Yar Khan,72
2023-12-21,Rahim Yar Khan,87
2023-12-22,Rahim Yar Khan,51
2023-12-23,Rahim Yar Khan,41
2023-12-24,Rahim Yar Khan,72
2023-12-25,Rahim Yar Khan,64
2023-12-26,Rahim Yar Khan,39
2023-12-27,Rahim Yar Khan,39
2023-12-28,Rahim Yar Khan,41
2023-12-29,Rahim Yar Khan,42
2023-12-30,Rahim Yar Khan,58
2023-12-31,Rahim Yar Khan,59
2024-01-01,Rahim Yar Khan,43
2024-01-02,Rahim Yar Khan,71
2024-01-03,Rahim Yar Khan,52
2024-01-04,Rahim Yar Khan,66
2024-01-05,Rahim Yar Khan,67
2024-01-06,Rahim Yar Khan,50
2024-01-07,Rahim Yar Khan,72
2024-01-08,Rahim Yar Khan,58
2024-01-09,Rahim Yar Khan,45
2024-01-10,Rahim Yar Khan,43
2024-01-11,Rahim Yar Khan,61
2024-01-12,Rahim Yar Khan,44
2024-01-13,Rahim Yar Khan,48
2024-01-14,Rahim Yar Khan,56
2024-01-15,Rahim Yar Khan,61
2024-01-16,Rahim Yar Khan,58
2024-01-17,Rahim Yar Khan,68
2024-01-18,Rahim Yar Khan,59
2024-01-19,Rahim Yar Khan,59
2024-01-20,Rahim Yar Khan,58
2024-01-21,Rahim Yar Khan,59
2024-01-22,Rahim Yar Khan,45
2024-01-23,Rahim Yar Khan,51
2024-01-24,Rahim Yar Khan,54
2024-01-25,Rahim Yar Khan,47
2024-01-26,Rahim Yar Khan,35
2024-01-27,Rahim Yar Khan,39
2024-01-28,Rahim Yar Khan,50
2024-01-29,Rahim Yar Khan,54
2024-01-30,Rahim Yar Khan,73
2024-01-31,Rahim Yar Khan,62
2024-02-01,Rahim Yar Khan,48
2024-02-02,Rahim Yar Khan,35
2024-02-03,Rahim Yar Khan,60
2024-02-04,Rahim Yar Khan,64
2024-02-05,Rahim Yar Khan,48
2024-02-06,Rahim Yar Khan,40
2024-02-07,Rahim Yar Khan,56
2024-02-08,Rahim Yar Khan,42
2024-02-09,Rahim Yar Khan,39
2024-02-10,Rahim Yar Khan,46
2024-02-11,Rahim Yar Khan,49
2024-02-12,Rahim Yar Khan,40
2024-02-13,Rahim Yar Khan,60
2024-02-14,Rahim Yar Khan,58
2024-02-15,Rahim Yar Khan,46
2024-02-16,Rahim Yar Khan,58
2024-02-17,Rahim Yar Khan,51
2024-02-18,Rahim Yar Khan,53
2024-02-19,Rahim Yar Khan,49
2024-02-20,Rahim Yar Khan,49
2024-02-21,Rahim Yar Khan,38
2024-02-22,Rahim Yar Khan,36
2024-02-23,Rahim Yar Khan,43
2024-02-24,Rahim Yar Khan,38
2024-02-25,Rahim Yar Khan,32
2024-02-26,Rahim Yar Khan,31
2024-02-27,Rahim Yar Khan,47
2024-02-28,Rahim Yar Khan,49
2024-02-29,Rahim Yar Khan,53
2024-03-01,Rahim Yar Khan,48
2024-03-02,Rahim Yar Khan,50
2024-03-03,Rahim Yar Khan,44
2024-03-04,Rahim Yar Khan,54
2024-03-05,Rahim Yar Khan,35
2024-03-06,Rahim Yar Khan,50
2024-03-07,Rahim Yar Khan,43
2024-03-08,Rahim Yar Khan,43
2024-03-09,Rahim Yar Khan,51
2024-03-10,Rahim Yar Khan,50
2024-03-11,Rahim Yar Khan,50
2024-03-12,Rahim Yar Khan,42
2024-03-13,Rahim Yar Khan,72
2024-03-14,Rahim Yar Khan,47
2024-03-15,Rahim Yar Khan,53
2024-03-16,Rahim Yar Khan,45
2024-03-17,Rahim Yar Khan,57
2024-03-18,Rahim Yar Khan,39
2024-03-19,Rahim Yar Khan,39
2024-03-20,Rahim Yar Khan,47
2024-03-21,Rahim Yar Khan,48
2024-03-22,Rahim Yar Khan,53
2024-03-23,Rahim Yar Khan,41
2024-03-24,Rahim Yar Khan,38
2024-03-25,Rahim Yar Khan,55
2024-03-26,Rahim Yar Khan,42
2024-03-27,Rahim Yar Khan,57
2024-03-28,Rahim Yar Khan,27
2024-03-29,Rahim Yar Khan,53
2024-03-30,Rahim Yar Khan,48
2024-03-31,Rahim Yar Khan,50
2024-04-01,Rahim Yar Khan,83
2024-04-02,Rahim Yar Khan,65
2024-04-03,Rahim Yar Khan,87
2024-04-04,Rahim Yar Khan,71
2024-04-05,Rahim Yar Khan,105
2024-04-06,Rahim Yar Khan,73
2024-04-07,Rahim Yar Khan,71
2024-04-08,Rahim Yar Khan,86
2024-04-09,Rahim Yar Khan,82
2024-04-10,Rahim Yar Khan,113
2024-04-11,Rahim Yar Khan,94
2024-04-12,Rahim Yar Khan,87
2024-04-13,Rahim Yar Khan,92
2024-04-14,Rahim Yar Khan,94
2024-04-15,Rahim Yar Khan,86
2024-04-16,Rahim Yar Khan,70
2024-04-17,Rahim Yar Khan,81
2024-04-18,Rahim Yar Khan,82
2024-04-19,Rahim Yar Khan,91
2024-04-20,Rahim Yar Khan,111
2024-04-21,Rahim Yar Khan,91
2024-04-22,Rahim Yar Khan,80
2024-04-23,Rahim Yar Khan,101
2024-04-24,Rahim Yar Khan,123
2024-04-25,Rahim Yar Khan,104
2024-04-26,Rahim Yar Khan,95
2024-04-27,Rahim Yar Khan,113
2024-04-28,Rahim Yar Khan,105
2024-04-29,Rahim Yar Khan,95
2024-04-30,Rahim Yar Khan,87
2024-05-01,Rahim Yar Khan,92
2024-05-02,Rahim Yar Khan,102
2024-05-03,Rahim Yar Khan,94
2024-05-04,Rahim Yar Khan,82
2024-05-05,Rahim Yar Khan,87
2024-05-06,Rahim Yar Khan,116
2024-05-07,Rahim Yar Khan,94
2024-05-08,Rahim Yar Khan,126
2024-05-09,Rahim Yar Khan,109
2024-05-10,Rahim Yar Khan,106
2024-05-11,Rahim Yar Khan,111
2024-05-12,Rahim Yar Khan,101
2024-05-13,Rahim Yar Khan,103
2024-05-14,Rahim Yar Khan,90
2024-05-15,Rahim Yar Khan,116
2024-05-16,Rahim Yar Khan,87
2024-05-17,Rahim Yar Khan,101
2024-05-18,Rahim Yar Khan,68
2024-05-19,Rahim Yar Khan,102
2024-05-20,Rahim Yar Khan,117
2024-05-21,Rahim Yar Khan,105
2024-05-22,Rahim Yar Khan,75
2024-05-23,Rahim Yar Khan,118
2024-05-24,Rahim Yar Khan,120
2024-05-25,Rahim Yar Khan,116
2024-05-26,Rahim Yar Khan,91
2024-05-27,Rahim Yar Khan,130
2024-05-28,Rahim Yar Khan,125
2024-05-29,Rahim Yar Khan,110
2024-05-30,Rahim Yar Khan,131
2024-05-31,Rahim Yar Khan,111
2024-06-01,Rahim Yar Khan,105
2024-06-02,Rahim Yar Khan,75
2024-06-03,Rahim Yar Khan,112
2024-06-04,Rahim Yar Khan,86
2024-06-05,Rahim Yar Khan,94
2024-06-06,Rahim Yar Khan,89
2024-06-07,Rahim Yar Khan,92
2024-06-08,Rahim Yar Khan,90
2024-06-09,Rahim Yar Khan,90
2024-06-10,Rahim Yar Khan,76
2024-06-11,Rahim Yar Khan,82
2024-06-12,Rahim Yar Khan,90
2024-06-13,Rahim Yar Khan,79
2024-06-14,Rahim Yar Khan,72
2024-06-15,Rahim Yar Khan,87
2024-06-16,Rahim Yar Khan,73
2024-06-17,Rahim Yar Khan,89
2024-06-18,Rahim Yar Khan,89
2024-06-19,Rahim Yar Khan,101
2024-06-20,Rahim Yar Khan,79
2024-06-21,Rahim Yar Khan,79
2024-06-22,Rahim Yar Khan,94
2024-06-23,Rahim Yar Khan,118
2024-06-24,Rahim Yar Khan,90
2024-06-25,Rahim Yar Khan,95
2024-06-26,Rahim Yar Khan,92
2024-06-27,Rahim Yar Khan,87
2024-06-28,Rahim Yar Khan,118
2024-06-29,Rahim Yar Khan,103
2024-06-30,Rahim Yar Khan,98
2024-07-01,Rahim Yar Khan,128
2024-07-02,Rahim Yar Khan,110
2024-07-03,Rahim Yar Khan,156
2024-07-04,Rahim Yar Khan,133
2024-07-05,Rahim Yar Khan,160
2024-07-06,Rahim Yar Khan,115
2024-07-07,Rahim Yar Khan,141
2024-07-08,Rahim Yar Khan,136
2024-07-09,Rahim Yar Khan,118
2024-07-10,Rahim Yar Khan,119
2024-07-11,Rahim Yar Khan,117
2024-07-12,Rahim Yar Khan,123
2024-07-13,Rahim Yar Khan,117
2024-07-14,Rahim Yar Khan,118
